;Date;Review;Rating
864;12/01/2022;Plus d internet depuis 6 jours et aucune nouvelle malgré de nombreux appels, à part de dire faut attendre… bravo le service client !;1
865;11/01/2022;"Ces escrocs de SFR tous les 6 mois m'ajoutent une option à l'offre que j'ai déjà, augmentant mon prix de 3 euros/mois sans me demander mon accord.
A éviter à tout prix..";1
866;11/01/2022;"Nul a c**** j’ai même plus les mots. Entre leur conseiller qui se permettent d’être hautain au téléphone, et leurs sous traitants censés réparer leurs lignes défectueuses qui ne viennent jamais, ne prévient pas de l’annulation du rendez-vous et qui EN plus est mal honnete en disant que vous n’étiez pas chez vous alors que vous l’avez attendu plus de 3h….. je n’ai jamais vu un service aussi pourri de ma vie (toute catégories confondues).

Petit conseil Sfr: au lieu de m’harceler pour me vendre un abonnement téléphonique que je ne prendrais toute façon jamais chez vous puisque niveau professionnalisme vous êtes proches de 0 : concentrez vous sur les problèmes de vos clients au lieu de vous payez leur tête à fixer et ne pas honorer des rdv.";1
867;11/01/2022;J'ai vu mon abonnement passer subitement de 13.00 euros à 15.00 euros par mois dans la foulée le même jour je suis repassé par le site à 13.00 euros, résultat facturation suivante du 28/11/2021 à 16.22 euros puis facturation du 28/12/2021 à 15.73 euros. Discussion pat tchat explications plus que fantaisistes, on vous déduira le trop perçu sur la prochaine facture. Nouvelle facture reçue hier et bien sùr aucune déduction. En attendant j'ai réduis mon abonnement à 10.00 euros par mois et commence à chercher un autre opérateur. SFR box n'est pas mieux avec une tentative d'augmentation de ma mensualité pour me permettre d'appeler des portables avec ma ligne fixe alors que je n'ai aucun combiné de branché chez moi, la ligne ne sert qu'à pouvoir avoir internet car en plus je ne peux pas avoir la TV zone non dégroupé.;1
868;11/01/2022;A éviter! Suite a l'activation de ma ligne adsl, aucun services disponible... Difficile de joindre un conseiller, en plus chez red on ne peut pas joindre directement le service technique... On me raccroche au nez clairement 2 fois! On me ballote d'un service à un autre... Inadmissible, éviter les offres chez red trop alléchante...;1
869;10/01/2022;"C'est de la m.rde
Lors de ma demande de résiliation, propose 1 mois d'abonnement offert le temps de trouver un locataire qui serait éventuellement intéressé pour reprendre la ligne et ainsi éviter les frais de résiliation. La téléconseillère me dit qu'un email sera envoyé pour confirmer le mois offert. Je ne reçois rien. Le locataire n'est pas intéressé. Je redemande une résiliation, on me dit que le mois n'est pas offert car l'offre était soumise à une condition : le locataire devait reprendre la ligne. Au final, ils ont réussi à me faire payer 1 mois pour rien. En bonus, la résiliation se fait 10 jours après la demande + 50 euros de frais de résiliation. Tout ça se fait à l'oral sans aucun écrit pour se défendre, les paroles s'envolent les écrits restent, par contre eux enregistrent les conversations";1
870;10/01/2022;Couverture mobile déplorable je regrette d'avoir changé d'opérateur. Réd by sfr... C'est pourri de chez pourri !;1
871;10/01/2022;"Très très mécontent !
Ils augmente les prix sans prévenir, sans demander l'avis, sans contacter leurs propres clients..
Est ce l'égal !!!
Je quitte...";1
872;10/01/2022;Eclaté au sol vraiment. Le service client est cool mais sérieusement la couverture téléphonique est catastrophique ! allez chez un autre opérateur, conseil d'ami. Ok vous allez payer 3€ plus cher mais au moins vous pourrez utiliser votre tel;1
873;09/01/2022;"Lors d un déménagement
Nous avons expressément demandé de fermer la ligne 20 jours plus tard.... Et... Hop ligne directement supprimée
Après plusieurs appel... Aucun moyen pour Réd by sfr de réparer l erreur et... aucune aide pour pouvoir avoir internet avec une clé 4g par exemple

3 jours d'appel pour aucun resultat
2 fois... On m à raccroché au nez
1 fois... Après 1h30 d attente... Fermeture direct de l appel car il était 20h

Assistance lamentable";1
874;09/01/2022;"J'aimerais partager mon experience client avec vous.
RED BY SFR à mis en ligne une offre à 15 eur par mois accompagné d'un téléphone Xiaomi.
Malgré mon insistance rien à faire dossier refusé sans raison.
3 eur débité à ce jour oas encore rembourser!!!
Je réitère ma demande cette fois ci avec le compte de ma société idem refus 3 eur encore partis en fumer.
Aucun moyen de les joindres, aucun retour.
J'ai actuellement 2 abo Orange et Free je voulais rajouter Sfr pour comparer leur efficacité sur le terrain.
Mauvaise experience, frustration,perte de temps. Perte d'argents.
Bref! Fuyez mes amis de ces offres trop alléchantes.
Red et Sfr ne respecte ni leur engagements ni leur clients, tout est dit";1
875;08/01/2022;"A fuir!!! Un service déplorable
Suite à un déménagement, j’ai résilié ma ligne adsl en octobre car elle n’est pas éligible dans mon nouvel appartement, depuis octobre j’ai dû contacter 6 fois le service client pour couper la ligne et stopper les prélèvements.
Au bout du 4 eme appel j’ai réussi à obtenir une étiquette pour renvoyer le matériel, et jusqu’à ce jour je continue à avoir des factures .
Suite à mon dernier appel en décembre, j’ai demandé un mail pour confirmer la résiliation de la ligne comme confirmé par l’opératrice , je n’ai absolument rien reçu , On m’avait dit que le remboursement allait se faire, la ligne désactivée et le prélèvement arrêté , jusqu’à ce jour rien de tout cela a été fait . Je continue d’être prélevé de 20€ par mois !!!
C’est une vraie arnaque";1
876;07/01/2022;"Satisfaite .
J'étais déjà chez Red by SFR mais, j'avais changé d'opérateur il y a un an ,car mon forfait à 5€ avait pris 3 €de plus, et pas possibilité d'y échapper.
J'avais alors souscrit à PRITEL ,aucun problème. 4,99€ pendant un an. A échéance, je prends Syma,une semaine seulement une horreur ! Je reviens vers Red by Sfr ,car cela fonctionne bien, le contact par tchat est aisé. J'espère juste que ce tarif à 5 € sera maintenu cette fois !";5
877;06/01/2022;Des conseillers qui ne savent pas régler un problème concernant mon problème de hors forfait alors que j’étais sur le réseau sfr en France et eux me disent en Suisse et qui parle mal qui me prennent pour un nul sur une localisation géographique entre la France et la Suisse alors que je leur envoie les localisations, quand tu demande un responsable, le conseiller ne te le passe et te sorte que c’est eux les responsables de la conversation;1
878;06/01/2022;je mets 3 étoiles parce que les forfaits et leur prix sont très intéressants. mais côté service client nul nul nul mais vraiment nul. j'ai ai demandé à passer à la fibre, l'interlocutrice me disait que j'etais éligible. le technicien passe, me dit que jamais mon immeuble n'a été raccordé à la fibre. il me dit qu'il se renseignera. depuis 2 mois aucune nouvelle. j'ai contacté 4 ou 5 interlocuteurs différents qui nont pas étaient capables de me dire quoique ce soit, l'une d'eux ne comprenais même pas ce que je lui disais. j'ai aussi laissé un message écrit qui est resté sans réponse. heureusement que ces gens ne sont pas des pompiers.;3
879;05/01/2022;0 ZERO un énorme zéro pour e band de voleurs, je vais voter Zemour pour le retour de la peine de mort en France que c'est bien pour ce gars de chez sfr responsables pour ces escroqueries sans scrupules ni limites, en vérité moi je suis pour le limogeage en place public faudra les torture au maximum.. eux sont les responsables du malheur du monde .;1
880;04/01/2022;"Des voleurs. Apres m'avoir facturé 2 mois d'abonnement, et ce apres ma demande de résiliation, impossible d'avoir un remboursement car ""mon compte est fermé et ils n'y ont plus accès"". J'ai déjà essayé plusieurs fois par téléphone, messagerie internet et mail, mais rien n'y fait. On me dit tout le temps d'aller voir un autre service.";1
881;04/01/2022;"Palme du pire opérateur internet ! Ils ont voulu me forcer à rester chez eux alors même que leur connexion ne fonctionnait plus depuis 1 mois ! 3 techniciens sont passés me dire que tout fonctionnait alors que pas du tout.
Call center de piètre qualité qui ne prend pas en compte les dizaines d'appels qui précèdent chaque demande.
Ils ont intérêt à ne pas ralentir la portabilité de ma ligne chez le concurrent.";1
882;04/01/2022;Alors tout d abort bonjour à tous je tiens à signaler que red SFR sont des voleurs j'ai déjà deux lignes chez eux depuis 10 ans j'ai voulu souscrire une nouvelle ligne pour mon fils après les avoir contacté pour un renseignement sans mon accord ils m'ont souscrit un abonnement que je ne souhaitais pas la dame du service client tu m'as traité de c..ne avant de raccrocher puis quand j'ai voulu souscrire un autre abonnement que je souhaitais l'abonnement au bout de 2 jours la commande a été annulé puis quand je les ai contacté pour savoir le comment du pourquoi le monsieur m'a dit qu'il avait été annulé manuellement de leur côté sans raison j'ai donc posé une question comment faire souscrire un forfait il m'a répondu qu'il voulait mon IBAN et mon bic en sachant que j'ai déjà deux forfait chez eux et qu'ils ont mes coordonnées bancaires quand le monsieur m'a rappelé le numéro n'était pas numéro privé comme quand SFR appelle mais spam fraude donc je me demande si c'est vraiment quelqu'un de chez SFR qui m'a rappelé donc attention à vous;1
883;03/01/2022;"Ils savent vous contacter pour vous vendre un produit (box, ligne etc…) après impossible de les joindre !! J’ai du ouvrir un compte facebook puis messenger pour echanger avec un assistant virtuel . Enfin j’ai eu le droit d’etre rappeler . Je pensais que mon calvaire etait terminé, mais non. Les infos récupérées au tel par l’assistante n’etaient pas correct. J’ai du recommencer tout le processe plusieurs fois😫.
Par contre les 29,99€ ils ont bien su les prendre ! Bref, plus jamais pour moi.";1
884;03/01/2022;"3 forfaits à 10 euros. En dépit du blocage des achats sur mobile je me retrouve avec 40, 35 et 15 euros mensuel de facturation. Impossible d""avoir un contact avec un servce client. Aucune réponse donnée à ma réclamation sur l'application RED.
Cela correspond à la réalisation de plusieurs infractions pénales.
Je suis repassé à la Poste Mobile sans pouvoir récupérer la factutation excédentaire: A fuir absolument!";1
885;03/01/2022;"Je suis étonné des commentaires négatifs sur SFR.
Aujourd’hui je n’avais plus de réseau internet. Par mon mobile j’ai fait appel au service clients. J’ai été rappelé immédiatement. L’entretien a duré plus de 30 minutes. Mon problème a été réparé rapidement. Ma wifi a été améliorée et mon code changé à ma demande. Le service clients doit me rappeler demain pour vérifier le bon état de ma ligne. L’opératrice se prénomme Vineb.
C’est la troisième fois en deux ans que je fais appel à ce service clients et je n’ai jamais été déçu. À ma grande surprise je reste stupéfait par leur patience et leur compétence.
C’est la raison pour laquelle je reste fidèle à Red by SFR car chez Orange je n’avais pas ce type de prestation.
Surtout ne changez pas !";5
886;01/01/2022;Apres 7 mois de résiliation, et de multiple remontée de mon dossier, il ne sont pas capable de me rembourser mon compte créditeur de 29€63 (facture non-contesté), ni d'ailleurs de me rappeler pour régler le problème. Rappel tous les mois depuis août (ce jour encore sans réponse satisfante) ! Un jour peut être ?! Je ne recommande évidemment pas de faire confiance à RED by SFR.;1
